id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
10581,6.0,108.0,8.109328,10.833333333333336,4.666666666666667,21.654418,11.82415,2.675,1.7366666666666666,0.8833333333333334,0.498984,0.8148
10582,4.3,104.0,10.209328,17.333333333333332,5.333333333333333,38.89702,11.674016666666668,2.848333333333333,1.7566666666666666,0.9433333333333334,0.4844733333333333,1.0359
10583,2.8,131.0,33.001000000000005,21.91666666666667,4.666666666666667,50.53794033333333,11.667433333333332,2.8766666666666665,1.7133333333333336,0.9483333333333334,0.4781783333333334,5.2085
10584,5.5,108.0,7.558488000000001,10.8,4.4,21.654418,10.75912,2.572,1.754,0.912,0.4927189999999999,0.82602
10585,2.3,84.0,8.831328,42.0,4.0,114.44546666666668,9.706,2.24,1.8200000000000005,1.09,0.49901,1.50857
10586,2.5,90.0,13.35,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,1.06276
10587,5.5,96.0,6.093996,9.96,4.44,18.60817185,11.023840000000002,2.644,1.794,0.96,0.499514,0.79955
10588,6.0,86.0,4.5453280000000005,14.333333333333336,5.333333333333333,30.61252,11.9482,2.736666666666667,1.7466666666666668,0.92,0.49968,0.93456
10589,4.0,68.0,3.947328,13.714285714285715,4.571428571428571,29.525338,10.296857142857144,2.58,1.8,0.942857142857142,0.48827,1.96255
10590,6.5,66.0,6.394996,22.33333333333333,4.333333333333333,50.23602,11.5267,2.9466666666666668,1.7,0.8933333333333332,0.4737466666666667,2.58333
10591,5.8,92.0,19.334,30.66666666666667,4.0,68.70049999999999,11.234699999999998,1.985,1.765,1.1983333333333337,0.4683433333333333,6.16352
10592,6.0,58.0,4.243996,11.0,4.8,23.231818,11.023840000000002,2.644,1.794,0.96,0.499514,0.77755
10593,3.8,138.0,10.561656,10.615384615384617,4.9230769230769225,21.40010130769231,12.488273076923075,2.7338461538461543,1.463846153846154,0.7215384615384615,0.6108584615384616,1.11572
10594,2.0,192.0,14.091992,8.8,4.8,16.862137999999998,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.59255
10595,6.0,30.0,2.3326640000000003,10.0,4.666666666666667,20.02735333333333,11.241433333333331,2.7533333333333334,1.75,0.8066666666666666,0.4995066666666667,0.9096
10596,3.8,84.0,18.20589925,42.0,5.0,98.3407975,9.8771,2.03,1.955,1.2999999999999998,0.429675,6.313
10597,2.8,260.0,32.98438375,6.047619047619048,3.778095238095238,11.50430476190476,12.072441176470589,2.8038095238095235,1.579047619047617,0.7623809523809524,0.702347619047619,0.43591
10598,2.5,214.0,27.10599,22.0,4.0,49.224449375000006,10.59066,2.3080000000000003,1.855,1.11,0.475954,4.90209
10599,3.8,286.0,45.027992,31.33333333333333,3.5,77.32431666666669,8.71425,2.216666666666667,1.9,1.18,0.4576149999999999,5.07766
10600,6.3,62.0,6.283996,11.6,4.4,22.111243,10.59066,2.684,1.7420000000000002,0.94,0.4927359999999999,1.80256
10601,3.8,52.0,6.697992,10.5,4.0,21.9893120372,11.7051,2.6725000000000003,1.495,0.71,0.6184925,1.96919
10602,1.5,106.0,20.362,42.8,5.6,95.225235,9.1302,1.904,1.9072,1.4220000000000002,0.4697149999999999,6.78733
10603,5.0,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,0.82121
10604,2.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.75677
10605,5.5,100.0,8.337992,10.0,4.8,20.833018,11.23408,2.755,1.7420000000000002,0.8800000000000001,0.4927189999999999,0.83154
10606,5.5,30.0,2.3326640000000003,10.0,5.0,20.18188193025,11.711716666666668,2.81875,1.60125,0.8825,0.49271875,0.67922
10607,2.0,14.0,1.7401675,4.666666666666667,1.3333333333333333,8.773226666666666,12.041516666666665,1.903333333333333,1.336666666666667,0.62,0.82599,0.42774
10608,6.0,80.0,12.419328,13.333333333333336,4.666666666666667,27.44881366633333,11.252966666666666,2.7533333333333334,1.75,0.9533333333333333,0.4830383333333333,1.4092
10609,2.3,185.0,27.432984,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,3.59589
10610,5.8,50.0,3.555328,10.0,4.8,20.492449117625004,10.9485,2.708,1.648,0.96,0.499514,0.77755
10611,1.8,100.0,15.43,50.0,4.0,117.386335,8.897,2.295,2.04,1.36,0.42668,7.715
10612,6.5,114.0,12.831992,11.0,4.8,23.033434166666662,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498666,1.81103
10613,2.5,184.0,40.61,22.4,5.2,47.3154225304,8.916714,2.304,1.904,1.4220000000000002,0.4576149999999999,2.13111
10614,1.8,46.0,8.676996,27.0,4.0,65.80676874999999,11.340425,2.115,1.905,1.12,0.47888,3.37533
10615,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616,2.0,20.0,0.494,10.0,4.6,20.016938,12.41584,2.572,1.654,0.774,0.499726,0.70884
10617,5.5,80.0,5.203996,10.0,4.8,20.2988926326,11.17714,2.805,1.705,0.91,0.499514,0.7768
10618,3.0,58.0,7.767992,11.6,4.8,23.231818,11.43734,2.721,1.711,0.9229999999999998,0.481478,1.0608
10619,6.0,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.88,0.98,0.47888,4.52755
10620,2.3,100.0,8.42666,10.0,4.0,20.255278375,11.28095,2.825,1.825,0.95,0.4927989999999999,1.25093
10621,3.8,79.0,13.512992,30.2,4.4,67.9394,9.370384,2.86,1.9072,1.2,0.4618992,3.57614
10622,6.8,93.0,10.507072,15.5,4.5,33.33735333333333,9.2708,2.2225,1.923333333333333,1.15,0.4820359999999999,0.94771
10623,6.0,74.0,14.485992,14.4,4.4,29.525338,11.5619,2.732,1.75,0.8140000000000001,0.48502,2.37162
10624,5.0,20.0,1.7431599999999998,10.0,4.0,20.9940862215,9.6769,1.79,2.055,1.39,0.49901,1.7
10625,6.0,100.0,8.147992,10.0,4.8,20.077018,11.95216,2.934,1.656,0.8140000000000001,0.498666,0.01079
10626,6.0,126.0,13.747992000000002,12.5,4.5,26.385218,11.28095,2.81,1.7,0.8925,0.4927989999999999,1.42823
10627,2.3,222.0,23.348983,30.5,5.3,67.9394,11.82415,2.225,1.904,1.165,0.448895,3.88539
10628,5.5,407.0,34.092963,9.219512195121949,4.8048780487804885,18.502489573170728,10.858131707317073,2.7114634146341463,1.7666,0.8436585365853658,0.5194634146341464,0.4966
10629,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
10630,2.0,184.0,40.61,23.8,5.6,49.204038,9.1302,2.352,1.908,1.224,0.475566,5.86433
10631,3.3,220.0,43.23,31.1,4.8,77.32431666666669,11.1994,2.757,1.7420000000000002,0.9559999999999998,0.4660609999999999,6.46538
10632,6.0,122.0,20.855328,20.666666666666668,4.5,47.98568666666667,11.241433333333331,2.736666666666667,1.7633333333333334,0.9666666666666668,0.4836016666666667,3.08833
10633,2.0,126.0,13.385996,25.2,5.6,58.30341800000001,10.13144,2.352,1.908,1.224,0.467568,3.56717
10634,6.5,86.0,7.734660000000001,14.333333333333336,4.666666666666667,30.55068666666667,11.408266666666668,2.7533333333333334,1.75,0.9733333333333332,0.4817083333333334,0.96683
10635,3.0,108.0,11.463996000000002,44.0,5.6,108.295515,8.31996,2.3080000000000003,1.904,1.1840000000000002,0.448895,0.26619
10636,6.0,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6980000000000002,0.8959999999999999,0.49282,0.51006
10637,6.0,124.0,20.855328,20.666666666666668,4.5,46.44374833333333,11.63995,2.86,1.7166666666666668,0.92,0.4747266666666667,2.22761
10638,6.0,68.0,3.883996,9.2,4.8,19.8565257,10.98774,2.684,1.6310000000000002,0.914,0.489272,0.73803
10639,2.5,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.8200000000000005,0.8640000000000001,0.476196,2.06989
10640,5.5,522.0,59.705971,10.0,4.44,20.322035645125,10.993994000000002,2.5948,1.8080000000000003,0.9003999999999999,0.4927359999999999,1.01032
10641,6.0,100.0,8.228992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.72489
10642,6.8,90.0,11.463996000000002,18.0,4.8,39.466738,10.833850000000002,2.6870000000000003,1.791,0.936,0.489272,2.16486
10643,5.8,94.0,8.283996,15.666666666666664,4.666666666666667,33.97391,11.354766666666668,2.8316666666666666,1.7166666666666668,0.92,0.4820359999999999,1.8288
10644,6.0,126.0,22.239328,15.142857142857142,4.285714285714286,31.976188571428573,11.112114285714288,2.611428571428572,1.6785714285714286,0.8871428571428571,0.4841114285714286,2.95341
10645,3.5,100.0,3.443996,10.0,4.8,20.2988926326,8.888349999999997,2.065,1.925,1.165,0.47701500000002,0.50181
10646,7.5,68.0,3.883996,9.5,4.125,18.60817185,11.68835,2.815,1.62625,0.92,0.49425875,0.53914
10647,5.0,50.0,3.253996,10.0,5.0,20.322035645125,11.33044,2.81,1.7400000000000002,0.86,0.49282,0.80631
10648,6.3,117.0,10.048324,9.5,4.666666666666667,19.90978033833333,10.459208333333336,2.575833333333333,1.7658333333333334,0.9833333333333332,0.4966916666666667,0.65306
10649,6.0,58.0,7.4428315,11.6,4.8,25.077338,10.98774,2.8280000000000003,1.6880000000000002,0.8800000000000001,0.4912240000000001,1.02228
10650,6.0,87.0,11.296995000000004,11.363636363636363,4.0,23.53601375757576,11.729881818181816,2.7418181818181817,1.554545454545455,0.7363636363636363,0.5860418181818182,1.03213
10651,5.3,43.0,7.4428315,5.75,3.75,11.663548,12.18425,2.7275,1.545,0.71,0.61443,0.40319
10652,6.5,138.0,14.346328,13.9,4.65,29.680678624999995,10.98774,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.474714,2.54439
10653,3.0,87.0,20.36,21.75,4.0,45.87725,9.0872,2.24,1.9,1.1800000000000002,0.479965,5.07625
10654,3.5,250.0,27.10599,12.2,4.8,25.023328,12.39211,2.7060000000000004,1.6780000000000002,0.892,0.4927189999999999,1.0066
10655,4.5,100.0,7.558488000000001,10.0,4.8,20.3920334,11.33044,2.755,1.6309999999999998,0.91,0.4927359999999999,0.75041
10656,4.3,150.0,18.921324,21.83333333333333,4.666666666666667,50.53794033333333,11.128333333333332,2.7533333333333334,1.7516666666666667,0.9666666666666668,0.48752,2.13111
10657,2.5,144.0,22.707,48.0,5.6,114.44546666666668,8.79744,2.298,1.904,1.1840000000000002,0.44942,5.07766
10658,6.0,46.0,7.4428315,8.6,4.8,16.862137999999998,11.95216,2.6916,1.6310000000000002,0.91,0.4690149999999999,0.6508
10659,6.0,226.0,27.403984,11.6,4.4,24.88692185,11.023840000000002,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4927359999999999,1.0804
10660,5.5,92.0,6.697992,9.6,4.8,18.78740068,11.777640000000002,2.675,1.626,0.926,0.492719,0.42861
10661,3.8,90.0,3.253996,10.0,5.0,20.2988926326,10.745844000000002,2.165,1.7120000000000002,0.936,0.499404,0.84233
10662,6.0,114.0,13.477328,14.0,4.0,29.94401875,10.745844000000002,2.5275,1.875,0.9825,0.48231375,2.4836
10663,5.0,86.0,8.359328,14.333333333333336,5.166666666666667,30.645953666333327,11.755999999999998,2.861666666666667,1.735,0.9016666666666668,0.4830516666666667,1.66028
10664,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10665,2.8,222.0,40.61,41.1,5.3,93.78445,9.370384,2.225,1.907,1.2145,0.457149,5.07766
10666,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13266
10667,7.0,80.0,7.44274775,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.8135
10668,3.3,100.0,5.401996,10.0,4.8,20.80173002,12.59399,2.8360000000000003,1.626,0.7639999999999999,0.499726,0.58006
10669,5.5,36.0,8.903332,18.0,4.0,37.346215,11.2603,2.825,1.75,0.905,0.48855,4.52989
10670,3.8,311.0,47.231992,31.1,5.0,74.71870600000003,9.706,2.295,1.907,1.285,0.4576149999999999,4.01089
10671,3.8,20.0,0.8649950000000001,10.0,5.333333333333333,20.151515,14.163933333333333,2.455,1.7,0.945,0.48273,0.72489
10672,6.0,68.0,3.883996,9.2,4.8,18.60817185,11.33044,2.81,1.598,0.8959999999999999,0.4930319999999999,0.73241
10673,2.5,322.0,38.214,24.4,5.2,53.441338,11.23408,2.8280000000000003,1.7380000000000002,0.914,0.4743239999999999,3.1504
10674,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.56349
10675,5.5,120.0,13.747992000000002,12.0,4.8,24.789618,12.04083,2.752,1.747,0.946,0.490932,1.79607
10676,2.5,129.0,30.708,29.619047619047624,4.666666666666667,70.92449475,9.350333333333332,2.216666666666667,1.906666666666667,1.16,0.46586,4.11583
10677,3.8,102.0,13.747992000000002,12.5,4.8,24.50301875,10.93895,2.675,1.705,0.905,0.48855,1.54573
10678,6.8,232.0,17.053984,11.4,4.6,24.085483,11.0881,2.752,1.6880000000000002,0.836,0.489486,0.487
10679,3.0,184.0,40.61,23.0,5.0,49.224449375000006,9.300975,2.0975,1.86625,1.11,0.4756775,2.53683
10680,2.3,112.0,13.385996,22.4,5.2,53.441338,11.61422,2.904,1.654,0.774,0.467568,4.11583
10681,6.0,108.0,11.351332,15.5,4.25,33.73925875,11.10535,2.6725000000000003,1.79,0.945,0.4941109999999999,1.86705
10682,5.5,30.0,0.55439975,6.0,4.0,12.0096,11.9002,2.7275,1.5475,0.695,0.5982450000000001,0.58105
10683,2.0,150.0,19.382,50.0,5.6,118.019,9.65936,2.3680000000000003,1.904,1.1840000000000002,0.466938,6.44467
10684,5.5,30.0,2.70174775,10.0,4.44,20.9941265318,10.993994000000002,2.5948,1.705,0.9003999999999999,0.5368794,0.7854
10685,5.3,90.0,3.883996,5.625,3.75,10.322035645125,13.040525,2.1875,1.625,0.575625,0.713936875,0.4325
10686,6.0,96.0,9.143996,12.0,4.6,24.5691257,10.9485,2.752,1.7400000000000002,0.98,0.491604,0.67544
10687,2.5,46.0,8.337992,23.0,4.0,48.7195,9.1302,2.165,1.907,1.2,0.477015,1.49127
10688,7.0,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,1.85225
10689,5.5,94.0,8.831332,15.666666666666664,4.8,33.33735333333333,11.11696,2.7533333333333334,1.7516666666666667,0.914,0.48752,1.1521
10690,5.5,100.0,7.888992,10.0,4.8,20.077018,11.909720000000002,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.6888
10691,2.5,118.0,11.446319,6.0,3.7647058823529416,12.089849411764709,12.232,2.705882352941176,1.5432758620689655,0.642,0.6816317647058824,0.43591
10692,1.5,100.0,11.354575,11.0,5.0,24.033618,11.522283333333334,2.805,1.705,0.8525,0.4818274999999999,1.55405
10693,6.0,114.0,7.957992,11.4,4.8,23.231818,11.023840000000002,2.7380000000000004,1.7420000000000002,0.96,0.48502,1.50857
10694,3.8,106.0,11.437322,18.0,5.6,39.466738,10.340425,2.352,1.796,1.028,0.47907,1.92652
10695,5.5,58.0,9.683996,12.5,4.8,25.077338,10.833850000000002,2.755,1.7574999999999998,0.9229999999999998,0.496484,1.04896
10696,2.5,46.0,9.133,23.0,4.0,48.7195,9.0432,2.03,1.9,1.2999999999999998,0.476196,0.48409
10697,2.5,64.0,10.65,32.0,4.0,71.6571,9.65415,2.545,1.825,1.12,0.4697149999999999,5.2757
10698,2.8,126.0,16.676996,27.6,5.6,65.56541800000001,11.14446,2.884,1.736,0.946,0.47907,3.52186
10699,2.3,127.0,20.3188215,31.0,4.0,70.86454624999998,10.39875,2.24,1.9325,1.1800000000000002,0.448895,2.34255
10700,2.5,220.0,43.510964,48.0,5.090909090909091,92.69745217391305,11.263772727272729,2.704545454545455,1.7636363636363634,1.2045454545454546,0.4619963636363637,6.77567
10701,5.3,72.0,5.439908,9.0,5.0,18.485977957625,11.6604875,2.815,1.5975,0.8487804878048779,0.5434091105769232,0.54117
10702,2.5,90.0,11.463996000000002,18.0,5.6,39.568056,10.91369,2.7060000000000004,1.6780000000000002,0.892,0.489272,3.59589
10703,2.5,194.0,27.10599,48.5,2.5,118.019,9.101835,2.14,1.9425,1.2375,0.4315125,6.77567
10704,5.5,62.0,5.686908,11.25,4.3,22.5691257,10.999625,2.6318749999999995,1.748125,0.94625,0.492723125,0.42861
10705,6.0,46.0,14.091992,23.0,4.0,48.7195,11.39216,2.545,1.877,0.92,0.47888,2.34255
10706,4.8,86.0,13.044328,14.333333333333336,5.333333333333333,30.61252,11.5267,2.986666666666667,1.6983333333333337,0.8933333333333332,0.4912400000000001,1.2645
10707,5.5,30.0,2.70174775,10.0,4.0,20.016938,11.64556,2.545,1.6450000000000002,0.774,0.492719,1.0627
10708,4.8,80.0,5.203996,10.0,5.0,20.492449117625004,11.177555000000002,2.6725000000000003,1.765,0.945,0.4927989999999999,0.11548
10709,3.0,36.0,8.931324,18.0,4.0,37.346215,9.0432,2.115,1.93,1.12,0.47888,1.68467
10710,7.8,70.0,3.3326640000000003,10.0,4.571428571428571,20.0468,10.584314285714289,2.5842857142857136,1.7400000000000002,0.9714285714285716,0.49282,0.93386
10711,5.8,60.0,7.44274775,12.0,4.0,25.408218,11.35495,2.545,1.6975,0.8525,0.4863375,1.0359
10712,3.8,50.0,3.253996,10.0,4.8,20.3920334,11.79886,2.805,1.656,0.8140000000000001,0.4991960000000001,0.51954
10713,7.8,138.0,11.296995000000004,10.965517241379311,4.965517241379311,20.17023082758621,11.211031034482758,2.8017241379310347,1.6786206896551723,0.8613793103448275,0.495329,0.73461
10714,4.3,80.0,8.109328,13.333333333333336,5.0,27.44881366633333,11.223166666666666,2.83,1.7166666666666668,0.8833333333333334,0.48752,1.06583
10715,3.8,80.0,5.203996,10.0,4.8,20.016938,12.04083,2.8280000000000003,1.682,0.91,0.4927189999999999,0.70329
10716,6.0,120.0,0.7558488000000001,10.0,5.333333333333333,20.325236749666672,11.2603,2.6,1.8000000000000005,1.04,0.4927189999999999,0.75585
10717,5.5,100.0,8.836996000000001,11.6,4.8,23.170338,12.30176,2.904,1.654,0.774,0.4927189999999999,0.65972
10718,2.5,240.0,41.181992,24.0,5.0,53.4902975,10.0743,2.295,1.825,1.11,0.468765,4.57578
10719,3.8,114.0,8.767992,11.6,4.8,24.789618,11.23408,2.884,1.7880000000000005,0.914,0.486658,1.61291
10720,2.3,96.0,15.55,48.0,4.0,116.3255,10.39875,2.24,2.015,1.285,0.447985,7.7965
10721,5.5,68.0,3.555328,11.333333333333336,4.666666666666667,22.68885333333333,10.938358333333332,2.8766666666666665,1.7183333333333335,0.9183333333333332,0.4990741666666666,0.82747
10722,7.8,100.0,5.203996,10.0,4.8,20.3920334,10.565180000000002,2.7030000000000003,1.6980000000000002,0.904,0.4927359999999999,0.86684
10723,6.0,92.0,5.203996,9.2,4.8,18.60817185,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.91248
10724,5.5,87.0,5.62148,10.84375,4.78125,21.985986,10.904975,2.6625,1.6840000000000002,0.94625,0.4957955,0.69605
10725,3.8,96.0,7.558488000000001,9.2,4.8,18.5863611398,10.78917,2.752,1.743,0.946,0.4927189999999999,0.82898
10726,6.0,20.0,1.741332,10.0,4.0,20.3920334,10.5174,2.675,1.765,0.945,0.4927359999999999,0.80625
10727,3.8,108.0,11.722664,18.0,4.666666666666667,41.07402,11.711716666666668,2.861666666666667,1.745,0.905,0.4871716666666667,2.6772
10728,1.8,100.0,10.838996000000002,10.0,4.8,20.322035645125,11.12386875,2.352,1.788125,0.936,0.4931925,1.12352
10729,6.0,92.0,6.697992,9.2,4.8,18.439538,11.777640000000002,2.904,1.682,0.836,0.491678,0.91457
10730,2.8,127.0,10.65,31.75,4.25,70.86454624999998,9.01375,2.295,1.825,1.12,0.4587699999999999,5.325
10731,6.0,136.0,8.228992,11.0,4.8,23.033434166666662,11.17714,2.7270000000000003,1.711,0.9229999999999998,0.4908778,0.88799
10732,2.5,173.0,16.0,28.5,5.5,68.70049999999999,9.695,2.295,1.825,1.12,0.448895,4.30067
10733,6.5,100.0,8.147992,10.0,4.8,20.2988926326,11.50615,2.766,1.648,0.86,0.4960699999999999,0.83076
10734,5.5,97.0,7.44274775,5.625,3.2,10.895365749875,12.06715,2.68625,1.5190625,0.7225,0.713936875,0.45291
10735,6.5,176.0,7.558488,8.88,4.8,17.8893120372,11.35495,2.7275,1.6309999999999998,0.91,0.496875,0.75585
10736,3.8,74.0,4.663996,7.4,4.2,14.610803,12.0278,2.766,1.5419999999999998,0.703,0.5896600000000001,0.70941
10737,1.8,114.0,13.512992,23.8,5.6,49.204038,10.13144,2.352,1.7420000000000002,1.104,0.475566,4.74
10738,6.0,100.0,8.70174775,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.88125,0.4931925,0.8159
10739,5.5,411.0,36.136971,12.84375,4.78125,26.230985625,10.9196125,2.6318749999999995,1.788125,0.94625,0.4959356250000001,0.74322
10740,6.0,86.0,12.902,14.333333333333336,4.666666666666667,30.61252,11.252966666666666,2.76,1.75,0.98,0.4800083333333334,2.62853
10741,5.5,94.0,10.509328,15.666666666666664,4.0,33.33735333333333,11.35495,2.88,1.88,1.14,0.4820359999999999,1.0047
10742,4.8,100.0,5.62148,10.0,4.571428571428571,20.213348778,10.967771428571426,2.65,1.7428571428571429,0.897142857142857,0.495736,0.45749
10743,1.8,46.0,9.133,23.0,4.0,48.7195,9.6769,2.135,1.925,1.14,0.47888,6.675
10744,2.3,96.0,15.55,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.715
10745,6.0,58.0,4.03,9.0,4.8,18.60817185,10.565180000000002,2.675,1.626,0.926,0.4927189999999999,0.91248
10746,6.0,74.0,14.055328,24.66666666666667,5.0,54.01963666666666,11.239316666666667,2.8266666666666667,1.72,0.92,0.4747266666666667,2.0416
10747,3.0,100.0,8.836996000000001,10.0,4.8,20.213348778,10.75912,2.352,1.8200000000000005,0.908,0.4927189999999999,0.92003
10748,8.0,40.0,7.736488,10.0,4.666666666666667,20.44888925844444,12.160144444444445,2.798888888888889,1.6866666666666663,0.82,0.4899577777777778,1.99192
10749,4.0,93.0,10.082327,7.75,3.9166666666666665,15.57035849983333,12.874275000000004,2.7883333333333336,1.4466666666666663,0.6208333333333335,0.6598700000000001,0.58344
10750,3.0,163.0,11.351332,27.5,5.5,64.9132175,11.6604875,2.6703125,1.7425,0.98,0.47382125,3.8764
10751,2.5,222.0,18.205648,23.6,5.2,58.30341800000001,11.61422,2.764,1.747,0.944,0.4673040000000001,5.80644
10752,4.8,58.0,4.03,9.2,4.8,18.60817185,12.30176,2.755,1.626,0.882,0.491678,0.81739
10753,1.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10754,2.8,240.0,19.188815500000004,5.846153846153847,4.9230769230769225,9.559684638888893,11.97476923076925,2.7761538461538464,1.4938461538461538,0.6930769230769231,0.6095692307692308,0.59057
10755,1.8,322.0,38.214,64.4,5.6,160.15216,8.31996,2.0200000000000005,2.064,1.4220000000000002,0.40338,5.20133
10756,6.0,76.0,6.07141175,11.6,4.8,22.16193416666667,11.16682,2.765833333333333,1.732,0.8959999999999999,0.49897,0.76025
10757,6.0,128.0,20.415992000000006,12.4,4.8,26.385218,11.2603,2.572,1.765,0.928,0.48502,2.04102
10758,4.8,70.0,2.70174775,7.777777777777778,3.555555555555556,15.394590555555556,12.588166666666664,2.793333333333333,1.4811111111111108,0.6977777777777777,0.60856,0.49925
10759,2.5,100.0,5.62148,10.0,4.8,20.9941265318,12.59399,2.8280000000000003,1.747,0.946,0.475954,0.99311
10760,2.0,120.0,0.973995,10.0,4.0,20.9940862215,11.28095,2.24,1.855,1.1,0.476095,0.93456
10761,3.5,459.0,32.400563,9.045267489711932,4.641975308641976,18.092070577530865,12.1934125,2.7528395061728395,1.6226748971193414,0.8139917695473251,0.625608064516129,0.26567
10762,6.0,200.0,0.903122,10.0,4.78125,20.53109824682927,11.13092625,2.6615625,1.788125,0.94625,0.4959356250000001,0.84098
10763,6.0,38.0,13.89,19.0,4.0,40.689515,8.897,2.135,1.9,1.14,0.48273,1.05428
10764,6.0,122.0,14.091992,12.2,4.8,24.808518,11.17714,2.81,1.76,0.96,0.491678,1.04896
10765,5.5,92.0,10.207996,9.2,4.6,18.485977957625,11.023840000000002,2.805,1.656,0.8480000000000001,0.4991960000000001,0.57888
10766,6.0,30.0,2.041988,10.0,4.4,20.3920334,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.498454,0.8488
10767,5.0,46.0,13.35,23.0,4.0,48.7195,9.8771,2.24,2.015,1.1800000000000002,0.47888,1.35045
10768,6.0,60.0,8.803992,12.0,4.0,25.077338,11.10535,2.675,1.745,0.905,0.49901,1.02228
10769,5.8,108.0,3.947328,10.0,4.8,20.213348778,10.85110625,2.6425,1.743,0.945,0.4959356250000001,0.82747
10770,6.0,100.0,7.441332000000001,10.0,4.8,20.016938,11.64556,2.755,1.6309999999999998,0.91,0.4927189999999999,1.02048
10771,6.0,126.0,20.855328,21.0,4.666666666666667,50.1315,11.290033333333335,2.7466666666666666,1.7566666666666666,0.8933333333333332,0.4729766666666666,4.08822
10772,5.5,43.0,7.4428315,8.8,4.6,17.7903568,11.509916,2.72,1.5712000000000002,0.7487999999999999,0.5900399999999999,0.6415
10773,2.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.67922
10774,6.5,0.0,0.6497554666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49954,0.80454
10775,2.0,50.0,5.203996,10.0,4.8,20.016938,11.95216,2.7060000000000004,1.6780000000000002,0.8480000000000001,0.498666,0.49494
10776,2.3,196.0,25.494,24.5,5.5,53.4902975,11.2603,2.79,1.875,0.9825,0.47907,3.88539
10777,2.5,14.0,1.7401675,4.0,1.0,8.773226666666666,13.51252,1.9866666666666664,2.045,1.3633333333333333,0.42668,0.1391
10778,1.8,36.0,0.8649950000000001,18.0,5.5,37.27215,8.12415,2.205,2.015,1.285,0.476196,0.40894
10779,2.0,144.0,21.153992,36.0,5.6,84.1611,11.14446,2.352,1.908,1.16,0.4576149999999999,3.88539
10780,5.75,38.0,3.883996,9.2,4.8,18.60817185,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.86614
10781,6.0,113.0,12.417996,11.6,4.4,24.808518,11.023840000000002,2.7960000000000003,1.7280000000000002,0.8399999999999999,0.4991960000000001,1.48857
10782,2.8,407.0,31.69339975,9.2,4.714285714285714,18.5863611398,11.541405128571428,2.857619047619047,1.6990476190476191,0.8123809523809525,0.5430390476190476,0.69519
10783,5.5,136.0,9.509324,11.333333333333336,4.666666666666667,22.68885333333333,11.522283333333334,2.7883333333333336,1.7166666666666668,0.8916666666666666,0.4729766666666666,0.85358
10784,2.8,108.0,11.874,36.0,4.666666666666667,84.1611,8.2366,2.3816666666666664,1.97,1.1983333333333337,0.4683433333333333,4.5665
10785,6.0,128.0,14.091992,12.8,4.8,24.789618,10.993994000000002,2.884,1.796,0.944,0.491714,0.80362
10786,3.8,108.0,7.957992,17.2,4.8,39.689515,10.599905,2.5660000000000003,1.7200000000000002,0.958,0.495736,0.89374
